order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,profit,days_to_ship,order_year,order_month,order_quarter,order_weekday,revenue_tier,segment,customer_region,customer_status,category,subcategory,product_is_active,state,territory,rep_team,rep_manager
ORD-04448,CUST-0492,PROD-0144,LOC-0053,REP-0009,2023-10-13,2023-10-16,30,31.38,889.53,462.61,0.0551,Completed,South,426.92,3,2023,10,4,Friday,Medium,Guest,Central,Active,Electronics,Wearables,1,MS,Territory-C,Enterprise,Abigail Shaffer
ORD-04449,CUST-0468,PROD-0082,LOC-0012,REP-0032,2023-03-04,2023-03-14,22,130.01,1913.77,890.37,0.3309,Completed,North,1023.4,10,2023,3,1,Saturday,Medium,B2C,Central,Active,Home & Garden,Kitchen,1,TX,Territory-A,Partner,Noah Rhodes
ORD-04450,CUST-0964,PROD-0008,LOC-0030,REP-0041,2024-09-17,2024-09-19,17,194.0,3288.61,1905.86,0.0029,Completed,Central,1382.75,2,2024,9,3,Tuesday,High,Guest,West,Active,Beauty,Fragrance,1,NY,Territory-D,Partner,Angie Henderson
ORD-04451,CUST-0548,PROD-0127,LOC-0062,REP-0059,2024-02-28,2024-03-08,39,306.0,11406.54,8687.49,0.0461,Completed,East,2719.05,9,2024,2,1,Wednesday,Premium,Guest,West,Active,Electronics,Smartphones,1,MN,Territory-F,Enterprise,Abigail Shaffer
ORD-04452,CUST-0859,PROD-0154,LOC-0081,REP-0023,2023-01-01,2023-01-13,31,182.32,5411.71,3410.93,0.0425,Pending,South,2000.78,12,2023,1,1,Sunday,High,B2C,South,Active,Sports,Fitness,1,,,SMB,Angie Henderson
ORD-04453,CUST-0792,PROD-0174,LOC-0051,REP-0032,2023-11-27,2023-12-04,29,419.0,7639.99,6111.43,0.3721,Completed,East,1528.56,7,2023,11,4,Monday,High,B2C,East,Active,Electronics,Tablets,1,CA,Territory-D,Partner,Noah Rhodes
ORD-04454,CUST-0753,PROD-0196,LOC-0068,REP-0053,2023-04-05,2023-04-18,31,389.96,11764.78,6603.6,0.0268,Completed,West,5161.18,13,2023,4,2,Wednesday,Premium,B2C,South,Inactive,Apparel,Men's Clothing,1,CT,Territory-B,Retail,Angie Henderson
ORD-04455,CUST-0248,PROD-0003,LOC-0026,REP-0019,2023-03-13,2023-03-20,15,398.0,4150.21,2311.38,0.3062,Pending,North,1838.83,7,2023,3,1,Monday,High,Guest,South,Active,Beauty,Fragrance,1,FL,Territory-D,Retail,Angie Henderson
ORD-04456,CUST-0413,PROD-0102,LOC-0047,REP-0036,2024-02-24,2024-02-27,20,344.0,5187.52,2949.37,0.246,Completed,East,2238.15,3,2024,2,1,Saturday,High,Guest,Central,Active,Apparel,Men's Clothing,1,MI,Territory-C,,
ORD-04457,CUST-0837,PROD-0066,LOC-0073,REP-0044,2024-08-03,2024-08-11,29,20.01,507.7,283.12,0.1251,Completed,South,224.58,8,2024,8,3,Saturday,Medium,B2C,South,Active,Apparel,Sportswear,1,GA,Territory-F,Retail,Abigail Shaffer
ORD-04458,CUST-0869,PROD-0020,LOC-0090,REP-0023,2023-10-22,2023-10-24,9,58.0,431.65,202.08,0.186,Returned,North,229.57,2,2023,10,4,Sunday,Low,B2C,West,Active,Beauty,Haircare,1,MN,Territory-D,SMB,Angie Henderson
ORD-04459,CUST-0809,PROD-0173,LOC-0076,REP-0021,2024-06-27,2024-07-07,16,448.88,4544.82,2115.2,0.3672,Completed,North,2429.62,10,2024,6,2,Thursday,High,B2B,North,Churned,Apparel,Footwear,1,UT,Territory-D,Retail,Connie Lawrence
ORD-04460,CUST-0437,PROD-0159,LOC-0054,REP-0006,2023-01-20,2023-01-26,16,429.95,5995.22,3090.74,0.1285,Completed,Central,2904.48,6,2023,1,1,Friday,High,,South,Active,Office,,1,,,SMB,Abigail Shaffer
ORD-04461,CUST-0826,PROD-0077,LOC-0002,REP-0035,2023-02-09,2023-02-11,39,88.86,3162.65,1378.25,0.0874,Returned,South,1784.4,2,2023,2,1,Thursday,High,B2B,West,Active,Apparel,Sportswear,1,CT,Territory-E,SMB,Daniel Wagner
ORD-04462,CUST-0434,PROD-0133,LOC-0054,REP-0012,2023-05-06,2026-07-15,41,230.81,7517.57,3809.58,0.2056,Returned,West,3707.99,1166,2023,5,2,Saturday,High,B2B,South,Active,Sports,Team Sports,1,,,Enterprise,Abigail Shaffer
ORD-04463,CUST-0824,PROD-0062,LOC-0029,REP-0031,2024-10-29,2024-11-11,12,242.79,1964.56,1358.08,0.3257,Returned,South,606.48,13,2024,10,4,Tuesday,Medium,Guest,North,Active,Sports,Fitness,1,NC,Territory-E,Enterprise,Connie Lawrence
ORD-04465,CUST-0055,PROD-0188,LOC-0054,REP-0037,2024-02-29,2024-03-14,46,335.9,14368.26,9053.62,0.0701,Returned,East,5314.64,14,2024,2,1,Thursday,Premium,,Central,Active,Sports,Team Sports,1,,,SMB,Noah Rhodes
ORD-04466,CUST-0910,PROD-0063,LOC-0086,REP-0024,2023-03-08,2023-03-09,14,43.52,534.46,349.82,0.1228,Cancelled,West,184.64,1,2023,3,1,Wednesday,Medium,B2C,Central,Inactive,Office,Stationery,1,LA,Territory-C,Retail,Abigail Shaffer
ORD-04467,CUST-0289,PROD-0110,LOC-0096,REP-0009,2024-10-15,2024-10-22,24,414.0,9094.75,5946.28,0.0848,Completed,East,3148.47,7,2024,10,4,Tuesday,High,B2B,North,Active,Electronics,Laptops,0,LA,Territory-C,Enterprise,Abigail Shaffer
ORD-04468,CUST-0466,PROD-0173,LOC-0023,REP-0056,2023-05-11,2023-05-25,43,401.1,15726.09,11066.82,0.0882,Completed,West,4659.27,14,2023,5,2,Thursday,Premium,B2B,North,Active,Apparel,Footwear,1,,,SMB,Allison Hill
ORD-04469,CUST-0178,PROD-0181,LOC-0066,REP-0015,2023-09-24,2023-09-29,44,30.0,877.52,682.17,0.3491,Pending,Central,195.35,5,2023,9,3,Sunday,Medium,B2C,North,Churned,Office,Furniture,1,NV,Territory-A,Retail,Abigail Shaffer
ORD-04470,CUST-0846,PROD-0047,LOC-0044,REP-0056,2023-11-04,2023-11-15,14,414.54,3523.92,1888.33,0.3928,Returned,East,1635.59,11,2023,11,4,Saturday,High,B2C,West,Active,Office,Stationery,1,MD,Territory-C,SMB,Allison Hill
ORD-04471,CUST-0087,PROD-0195,LOC-0032,REP-0065,2023-05-09,2023-05-23,35,335.0,9766.44,6828.48,0.1691,Completed,Central,2937.96,14,2023,5,2,Tuesday,High,Guest,Central,Active,Sports,Outdoor Recreation,1,AZ,Territory-B,Enterprise,Daniel Wagner
ORD-04472,CUST-0475,PROD-0173,LOC-0035,REP-0012,2023-10-18,2023-10-30,30,398.57,7907.23,3937.37,0.3387,Pending,North,3969.86,12,2023,10,4,Wednesday,High,B2C,West,Active,Apparel,Footwear,1,FL,Territory-A,Enterprise,Abigail Shaffer
ORD-04473,CUST-0686,PROD-0067,LOC-0007,REP-0045,2024-05-30,2024-06-13,48,162.0,6614.38,4965.91,0.1497,Returned,South,1648.47,14,2024,5,2,Thursday,High,B2C,East,Active,Beauty,,1,TX,Territory-C,Enterprise,Allison Hill
ORD-04474,CUST-0024,PROD-0170,LOC-0081,REP-0056,2024-11-18,2024-11-24,50,138.0,4946.73,2133.19,0.285,Completed,Central,2813.54,6,2024,11,4,Monday,High,,East,Inactive,Beauty,Fragrance,1,,,SMB,Allison Hill
ORD-04475,CUST-0160,PROD-0085,LOC-0031,REP-0001,2023-04-22,2023-04-24,40,473.66,13474.68,9547.08,0.2888,Completed,West,3927.6,2,2023,4,2,Saturday,Premium,B2B,Central,Inactive,Apparel,Footwear,1,NJ,,,
ORD-04476,CUST-0278,PROD-0195,LOC-0017,REP-0071,2023-08-26,2023-08-28,21,269.9,4809.78,2362.37,0.1514,Pending,East,2447.41,2,2023,8,3,Saturday,High,,West,Churned,Sports,Outdoor Recreation,1,MS,Territory-A,Partner,Gina Moore
ORD-04477,CUST-0111,PROD-0148,LOC-0046,REP-0007,2023-01-17,2023-01-29,21,130.0,2728.81,1729.47,0.0067,Completed,South,999.34,12,2023,1,1,Tuesday,High,B2C,West,Churned,Beauty,Haircare,1,,,Online,Noah Rhodes
ORD-04478,CUST-0870,PROD-0010,LOC-0031,REP-0035,2024-04-28,2024-05-07,32,125.25,2596.38,1394.02,0.3522,Completed,North,1202.36,9,2024,4,2,Sunday,High,B2C,East,Inactive,Home & Garden,Furniture,0,NJ,,SMB,Daniel Wagner
ORD-04479,CUST-0146,PROD-0007,LOC-0043,REP-0047,2024-10-11,2024-10-23,49,318.0,9690.72,6768.03,0.3782,Completed,West,2922.69,12,2024,10,4,Friday,High,B2C,North,Inactive,Sports,Team Sports,1,NJ,Territory-F,Retail,Angie Henderson
ORD-04480,CUST-0309,PROD-0156,LOC-0064,REP-0048,2024-12-27,2025-01-02,46,176.37,5099.84,4064.97,0.3714,Returned,Central,1034.87,6,2024,12,4,Friday,High,B2C,West,Inactive,Apparel,Women's Clothing,1,MD,Territory-A,Retail,Noah Rhodes
ORD-04482,CUST-0362,PROD-0196,LOC-0057,REP-0071,2023-10-24,2023-10-28,5,19.0,71.23,30.76,0.2728,Completed,Central,40.47,4,2023,10,4,Tuesday,Low,B2C,Central,Active,Apparel,Men's Clothing,1,CA,Territory-F,Partner,Gina Moore
ORD-04483,CUST-0349,PROD-0124,LOC-0024,REP-0066,2024-03-26,2024-04-04,12,393.0,3724.06,2763.81,0.2117,Pending,Central,960.25,9,2024,3,1,Tuesday,High,B2B,Central,Active,Beauty,Haircare,1,PA,Territory-F,Partner,Cristian Santos
ORD-04485,CUST-0350,PROD-0108,LOC-0021,REP-0041,2023-10-27,2023-11-03,49,397.77,14097.65,5739.02,0.2767,Completed,East,8358.63,7,2023,10,4,Friday,Premium,B2B,Central,Active,Beauty,Skincare,0,PA,Territory-E,Partner,Angie Henderson
ORD-04486,CUST-0962,PROD-0137,LOC-0082,REP-0065,2024-11-26,2024-12-08,25,321.96,8037.73,3887.69,0.0014,Completed,North,4150.04,12,2024,11,4,Tuesday,High,Guest,West,Active,Electronics,Laptops,1,WV,Territory-A,Enterprise,Daniel Wagner
ORD-04487,CUST-0681,PROD-0034,LOC-0005,REP-0063,2024-04-02,2024-04-08,34,228.74,6756.02,4849.93,0.1313,Completed,North,1906.09,6,2024,4,2,Tuesday,High,B2C,West,Active,Office,Supplies,1,PA,Territory-C,Enterprise,Gina Moore
ORD-04489,CUST-0043,PROD-0039,LOC-0039,REP-0033,2024-10-09,2024-10-16,17,460.2,7036.37,5616.74,0.1006,Completed,South,1419.63,7,2024,10,4,Wednesday,High,Guest,East,Active,Apparel,Sportswear,1,TX,Territory-B,Partner,Angie Henderson
ORD-04490,CUST-0669,PROD-0160,LOC-0096,REP-0001,2023-10-03,2023-10-04,44,241.44,7922.9,4988.76,0.2542,Completed,Central,2934.14,1,2023,10,4,Tuesday,High,B2C,North,Active,Office,Supplies,0,LA,Territory-C,,
ORD-04491,CUST-0698,PROD-0167,LOC-0010,REP-0051,2023-05-04,2023-05-06,12,33.67,372.4,208.18,0.0783,Returned,Central,164.22,2,2023,5,2,Thursday,Low,B2B,North,Inactive,Beauty,Fragrance,1,DE,Territory-C,Retail,Allison Hill
ORD-04492,CUST-0426,PROD-0170,LOC-0054,REP-0036,2024-09-25,2024-10-08,41,130.07,5065.69,2904.78,0.0501,Cancelled,West,2160.91,13,2024,9,3,Wednesday,High,B2B,Central,Active,Beauty,Fragrance,1,,,,
ORD-04493,CUST-0376,PROD-0035,LOC-0090,REP-0004,2024-05-10,2024-05-12,2,246.91,380.59,205.0,0.2293,Completed,West,175.59,2,2024,5,2,Friday,Low,B2C,West,Inactive,Home & Garden,Decor,1,MN,Territory-D,Partner,Daniel Wagner
ORD-04494,CUST-0078,PROD-0189,LOC-0050,REP-0011,2024-07-10,2024-07-14,7,477.08,2135.98,1505.33,0.3604,Completed,North,630.65,4,2024,7,3,Wednesday,High,B2B,East,Churned,Apparel,Footwear,1,NJ,Territory-A,,
ORD-04495,CUST-0061,PROD-0127,LOC-0038,REP-0009,2024-10-12,2024-10-26,34,114.0,3752.07,1738.47,0.0362,Completed,North,2013.6,14,2024,10,4,Saturday,High,B2C,Central,Churned,Electronics,Smartphones,1,WV,Territory-D,Enterprise,Abigail Shaffer
ORD-04496,CUST-0152,PROD-0143,LOC-0085,REP-0031,2024-01-28,2024-02-04,46,349.39,14717.08,6108.67,0.0843,Completed,East,8608.41,7,2024,1,1,Sunday,Premium,B2C,West,Active,Electronics,Smartphones,1,GA,Territory-E,Enterprise,Connie Lawrence
ORD-04497,CUST-0288,PROD-0122,LOC-0015,REP-0005,2023-04-09,2023-04-16,32,74.45,2257.8,1798.35,0.0523,Completed,East,459.45,7,2023,4,2,Sunday,High,B2C,West,Inactive,Home & Garden,Furniture,1,SC,Territory-D,,
ORD-04498,CUST-0542,PROD-0137,LOC-0080,REP-0022,2024-01-25,2024-01-26,26,35.0,752.1,494.55,0.1817,Completed,West,257.55,1,2024,1,1,Thursday,Medium,Guest,South,Active,Electronics,Laptops,1,NH,Territory-C,Partner,Gina Moore
ORD-04499,CUST-0516,PROD-0170,LOC-0033,REP-0061,2023-03-16,2023-03-21,8,273.98,2157.43,1259.19,0.0157,Returned,North,898.24,5,2023,3,1,Thursday,High,B2C,East,Active,Beauty,Fragrance,1,SC,Territory-E,SMB,Cristian Santos
ORD-04500,CUST-0786,PROD-0101,LOC-0035,REP-0060,2024-09-27,2024-10-10,35,361.4,8973.2,5941.34,0.2906,Completed,East,3031.86,13,2024,9,3,Friday,High,B2C,South,Inactive,Sports,Team Sports,1,FL,Territory-A,Online,Cristian Santos
ORD-04501,CUST-0461,PROD-0152,LOC-0003,REP-0029,2024-10-15,2024-10-29,44,217.14,8289.19,5403.87,0.1324,Completed,East,2885.32,14,2024,10,4,Tuesday,High,Guest,West,Active,Sports,Fitness,1,CT,Territory-B,,
ORD-04502,CUST-0787,PROD-0126,LOC-0078,REP-0011,2023-08-19,2023-08-26,41,233.28,6778.35,4428.24,0.2913,Pending,East,2350.11,7,2023,8,3,Saturday,High,B2B,South,Active,Sports,Outdoor Recreation,1,CA,Territory-F,,
ORD-04503,CUST-0542,PROD-0073,LOC-0070,REP-0052,2023-01-22,2023-02-05,38,381.67,10348.22,6556.53,0.2865,Pending,West,3791.69,14,2023,1,1,Sunday,Premium,Guest,South,Active,Home & Garden,Outdoor,1,IA,Territory-D,Online,Abigail Shaffer
ORD-04504,CUST-0271,PROD-0055,LOC-0004,REP-0034,2023-11-19,2023-11-22,14,386.6,4247.65,2190.11,0.2152,Returned,South,2057.54,3,2023,11,4,Sunday,High,B2B,East,Active,Apparel,Sportswear,1,CO,Territory-C,SMB,Cristian Santos
ORD-04506,CUST-0809,PROD-0183,LOC-0012,REP-0055,2023-12-12,2023-12-17,29,176.0,3462.23,2459.32,0.325,Completed,East,1002.91,5,2023,12,4,Tuesday,High,B2B,North,Churned,Beauty,,1,TX,Territory-A,Partner,Gina Moore
ORD-04507,CUST-0054,PROD-0050,LOC-0045,REP-0065,2023-08-04,2023-08-13,9,174.04,1501.2,1113.15,0.0416,Completed,South,388.05,9,2023,8,3,Friday,Medium,B2C,South,Active,Sports,Outdoor Recreation,0,,,Enterprise,Daniel Wagner
ORD-04508,CUST-0887,PROD-0008,LOC-0070,REP-0007,2023-06-17,2023-06-19,31,401.75,11581.21,6431.23,0.0701,Completed,South,5149.98,2,2023,6,2,Saturday,Premium,B2B,South,Churned,Beauty,Fragrance,1,IA,Territory-D,Online,Noah Rhodes
ORD-04509,CUST-0902,PROD-0178,LOC-0011,REP-0014,2023-09-22,2023-10-01,41,494.57,20171.93,15242.13,0.0052,Completed,West,4929.8,9,2023,9,3,Friday,Premium,,West,Churned,Sports,,1,,,Enterprise,Angie Henderson
ORD-04510,CUST-0327,PROD-0175,LOC-0100,REP-0060,2023-06-20,2023-07-03,24,253.55,5348.89,3641.71,0.121,Completed,West,1707.18,13,2023,6,2,Tuesday,High,B2C,Central,Active,Electronics,,1,CO,Territory-C,Online,Cristian Santos
ORD-04511,CUST-0579,PROD-0136,LOC-0013,REP-0059,2024-05-10,2024-05-13,6,54.0,268.56,182.88,0.1781,Completed,Unknown,85.68,3,2024,5,2,Friday,Low,,West,Inactive,Office,Supplies,1,AL,Territory-D,Enterprise,Abigail Shaffer
ORD-04512,CUST-0207,PROD-0168,LOC-0058,REP-0015,2024-03-01,2024-03-08,15,456.0,6500.12,3468.01,0.0515,Cancelled,West,3032.11,7,2024,3,1,Friday,High,B2C,South,Inactive,Home & Garden,Outdoor,1,KY,Territory-F,Retail,Abigail Shaffer
ORD-04513,CUST-0281,PROD-0108,LOC-0095,REP-0040,2023-03-16,2023-03-17,29,383.59,6959.24,4270.56,0.3744,Completed,West,2688.68,1,2023,3,1,Thursday,High,,North,Active,Beauty,Skincare,0,MO,Territory-C,Enterprise,Daniel Wagner
ORD-04514,CUST-0583,PROD-0086,LOC-0025,REP-0060,2023-04-14,2023-04-19,31,443.75,11830.38,7603.99,0.14,Completed,Central,4226.39,5,2023,4,2,Friday,Premium,B2C,East,Active,Office,Furniture,0,NV,Territory-D,Online,Cristian Santos
ORD-04515,CUST-0656,PROD-0178,LOC-0063,REP-0062,2023-10-26,2023-10-29,22,90.34,1622.38,1249.48,0.1837,Completed,Central,372.9,3,2023,10,4,Thursday,Medium,Guest,South,Active,Sports,,1,LA,Territory-B,,
ORD-04516,CUST-0998,PROD-0172,LOC-0084,REP-0032,2023-08-15,2023-08-26,37,190.09,5941.76,4516.95,0.1552,Completed,South,1424.81,11,2023,8,3,Tuesday,High,B2C,East,Active,Home & Garden,Outdoor,1,,,Partner,Noah Rhodes
ORD-04517,CUST-0362,PROD-0183,LOC-0083,REP-0008,2024-11-03,2024-11-11,48,415.0,19134.87,12830.72,0.0399,Completed,Central,6304.15,8,2024,11,4,Sunday,Premium,B2C,Central,Active,Beauty,,1,CA,Territory-A,Online,Cristian Santos
ORD-04518,CUST-0969,PROD-0098,LOC-0094,REP-0029,2024-11-26,2024-12-04,42,406.31,14667.38,11708.05,0.1405,Completed,Central,2959.33,8,2024,11,4,Tuesday,Premium,B2B,East,Churned,Beauty,Haircare,1,WV,Territory-E,,
ORD-04519,CUST-0429,PROD-0020,LOC-0090,REP-0012,2023-05-25,2023-05-29,4,327.0,1052.81,628.03,0.1951,Completed,Central,424.78,4,2023,5,2,Thursday,Medium,B2C,South,Active,Beauty,Haircare,1,MN,Territory-D,Enterprise,Abigail Shaffer
ORD-04522,CUST-0028,PROD-0148,LOC-0069,REP-0008,2023-03-31,2023-04-06,47,349.32,13733.69,5787.76,0.1635,Returned,South,7945.93,6,2023,3,1,Friday,Premium,Guest,North,Active,Beauty,Haircare,1,CO,Territory-D,Online,Cristian Santos
ORD-04523,CUST-0418,PROD-0064,LOC-0042,REP-0056,2023-12-26,2023-12-28,41,263.0,9662.57,4638.17,0.1052,Returned,South,5024.4,2,2023,12,4,Tuesday,High,B2C,West,Active,Beauty,Skincare,0,KY,Territory-A,SMB,Allison Hill
ORD-04524,CUST-0292,PROD-0125,LOC-0019,REP-0038,2024-06-24,2024-06-25,45,498.0,17733.53,10235.27,0.2089,Pending,South,7498.26,1,2024,6,2,Monday,Premium,B2C,South,Active,Electronics,Laptops,1,MI,,SMB,Daniel Wagner
ORD-04527,CUST-0689,PROD-0044,LOC-0072,REP-0006,2024-05-09,2024-05-10,39,361.02,10483.8,6641.28,0.2554,Completed,West,3842.52,1,2024,5,2,Thursday,Premium,B2C,West,Active,Apparel,Men's Clothing,1,SC,Territory-A,SMB,Abigail Shaffer
ORD-04528,CUST-0229,PROD-0027,LOC-0024,REP-0044,2024-07-23,2024-07-28,23,136.08,2141.44,1180.04,0.3158,Completed,South,961.4,5,2024,7,3,Tuesday,High,B2C,East,Active,Office,Stationery,1,PA,Territory-F,Retail,Abigail Shaffer
ORD-04529,CUST-0229,PROD-0069,LOC-0001,REP-0033,2024-06-17,2024-06-19,9,336.0,1878.41,1172.43,0.3804,Completed,West,705.98,2,2024,6,2,Monday,Medium,B2C,East,Active,Home & Garden,,1,,,Partner,Angie Henderson
ORD-04530,CUST-0350,PROD-0184,LOC-0024,REP-0017,2023-04-17,2023-04-27,29,487.0,9939.87,5014.61,0.2969,Cancelled,West,4925.26,10,2023,4,2,Monday,High,B2B,Central,Active,Apparel,Sportswear,1,PA,Territory-F,SMB,Allison Hill
ORD-04531,CUST-0183,PROD-0018,LOC-0062,REP-0048,2023-11-07,2023-11-14,40,203.55,5542.26,4300.97,0.3193,Completed,Central,1241.29,7,2023,11,4,Tuesday,High,B2C,East,Active,Electronics,Laptops,0,MN,Territory-F,Retail,Noah Rhodes
ORD-04532,CUST-0267,PROD-0165,LOC-0059,REP-0004,2023-03-15,2023-03-23,7,127.53,647.13,296.02,0.2751,Completed,East,351.11,8,2023,3,1,Wednesday,Medium,B2C,North,Active,Home & Garden,Furniture,1,TX,Territory-C,Partner,Daniel Wagner
ORD-04533,CUST-0727,PROD-0135,LOC-0006,REP-0063,2024-12-29,2025-01-09,21,8.0,177.27,128.03,0.0092,Completed,East,49.24,11,2024,12,4,Sunday,Low,B2B,West,Churned,Beauty,Haircare,1,WI,Territory-E,Enterprise,Gina Moore
ORD-04534,CUST-0122,PROD-0046,LOC-0059,REP-0056,2024-03-01,2024-03-08,20,269.0,4276.43,1907.34,0.2071,Completed,South,2369.09,7,2024,3,1,Friday,High,Guest,North,Active,Electronics,,1,TX,Territory-C,SMB,Allison Hill
ORD-04536,CUST-0827,PROD-0064,LOC-0040,REP-0014,2023-10-21,2023-11-04,49,272.0,12734.12,9538.63,0.0475,Pending,East,3195.49,14,2023,10,4,Saturday,Premium,,West,Active,Beauty,Skincare,0,,,Enterprise,Angie Henderson
ORD-04537,CUST-0661,PROD-0197,LOC-0075,REP-0014,2024-05-13,2024-05-20,45,415.0,16376.06,7248.91,0.1246,Completed,North,9127.15,7,2024,5,2,Monday,Premium,,East,Active,Beauty,Haircare,1,KY,Territory-B,Enterprise,Angie Henderson
ORD-04538,CUST-0645,PROD-0044,LOC-0074,REP-0065,2023-02-03,2023-02-14,7,149.99,724.03,539.94,0.3104,Completed,North,184.09,11,2023,2,1,Friday,Medium,,South,Active,Apparel,Men's Clothing,1,NC,Territory-D,Enterprise,Daniel Wagner
ORD-04539,CUST-0138,PROD-0118,LOC-0061,REP-0010,2024-10-29,2024-11-02,21,262.29,4887.33,3877.11,0.1127,Pending,North,1010.22,4,2024,10,4,Tuesday,High,Guest,South,Active,Electronics,Laptops,1,MA,Territory-E,Partner,Connie Lawrence
ORD-04540,CUST-0200,PROD-0155,LOC-0001,REP-0013,2023-05-19,2023-05-27,32,350.17,7106.49,3937.5,0.3658,Completed,East,3168.99,8,2023,5,2,Friday,High,B2C,East,Churned,Home & Garden,Kitchen,1,,,,
ORD-04541,CUST-0003,PROD-0169,LOC-0025,REP-0004,2024-11-28,2024-12-06,19,139.35,2043.99,1589.27,0.228,Completed,Central,454.72,8,2024,11,4,Thursday,High,B2C,North,Active,Office,Stationery,1,NV,Territory-D,Partner,Daniel Wagner
ORD-04542,CUST-0620,PROD-0159,LOC-0098,REP-0050,2024-07-04,2024-07-14,47,84.19,3060.69,1279.03,0.2265,Completed,North,1781.66,10,2024,7,3,Thursday,High,B2C,Central,Active,Office,,1,LA,Territory-F,Retail,Daniel Wagner
ORD-04543,CUST-0330,PROD-0033,LOC-0054,REP-0041,2023-11-30,2023-12-09,48,151.23,6810.43,4263.45,0.0618,Completed,East,2546.98,9,2023,11,4,Thursday,High,B2B,North,Active,Home & Garden,Kitchen,1,,,Partner,Angie Henderson
ORD-04544,CUST-0430,PROD-0046,LOC-0053,REP-0006,2024-07-22,2024-07-30,9,264.0,1497.39,741.51,0.3715,Returned,East,755.88,8,2024,7,3,Monday,Medium,B2C,West,Inactive,Electronics,,1,MS,Territory-C,SMB,Abigail Shaffer
ORD-04545,CUST-0787,PROD-0142,LOC-0066,REP-0002,2023-01-14,2023-01-23,1,185.7,145.31,97.02,0.2175,Completed,Central,48.29,9,2023,1,1,Saturday,Low,B2B,South,Active,Home & Garden,Furniture,1,NV,Territory-A,Partner,Noah Rhodes
ORD-04547,CUST-0011,PROD-0117,LOC-0010,REP-0008,2024-10-06,2026-07-15,47,329.0,11604.25,4878.97,0.2508,Pending,South,6725.28,647,2024,10,4,Sunday,Premium,,West,Active,Office,Furniture,1,DE,Territory-C,Online,Cristian Santos
ORD-04548,CUST-0479,PROD-0097,LOC-0083,REP-0051,2024-07-09,2024-07-11,49,214.0,7422.65,5758.6,0.2952,Completed,Central,1664.05,2,2024,7,3,Tuesday,High,B2C,West,Inactive,Office,Stationery,1,CA,Territory-A,Retail,Allison Hill
ORD-04549,CUST-0575,PROD-0016,LOC-0058,REP-0001,2023-06-21,2023-06-23,24,138.0,2854.64,2258.45,0.1394,Completed,Central,596.19,2,2023,6,2,Wednesday,High,Guest,North,Active,Beauty,,1,KY,Territory-F,,
ORD-04550,CUST-0316,PROD-0040,LOC-0085,REP-0072,2024-11-26,2024-11-29,30,368.0,8309.05,3877.55,0.2479,Returned,Central,4431.5,3,2024,11,4,Tuesday,High,B2C,East,Active,Home & Garden,Kitchen,1,GA,Territory-E,Enterprise,Abigail Shaffer
ORD-04551,CUST-0206,PROD-0144,LOC-0075,REP-0070,2024-02-23,2024-02-27,22,271.28,3934.21,2055.78,0.3408,Completed,West,1878.43,4,2024,2,1,Friday,High,B2C,South,Active,Electronics,Wearables,1,KY,Territory-B,,Daniel Wagner
ORD-04552,CUST-0790,PROD-0199,LOC-0096,REP-0030,2024-05-14,2024-05-25,42,138.32,5057.12,3254.78,0.1295,Completed,South,1802.34,11,2024,5,2,Tuesday,High,Guest,Central,Inactive,Home & Garden,Decor,1,LA,Territory-C,Partner,Allison Hill
ORD-04553,CUST-0666,PROD-0057,LOC-0034,REP-0052,2023-09-03,2023-09-09,24,425.0,8149.17,4744.57,0.2017,Cancelled,Central,3404.6,6,2023,9,3,Sunday,High,B2C,East,Active,Office,,0,IL,Territory-A,Online,Abigail Shaffer
ORD-04554,CUST-0028,PROD-0090,LOC-0042,REP-0072,2024-11-01,2024-11-05,42,260.24,8267.51,6241.92,0.2436,Completed,Central,2025.59,4,2024,11,4,Friday,High,Guest,North,Active,Sports,Fitness,0,KY,Territory-A,Enterprise,Abigail Shaffer
ORD-04555,CUST-0616,PROD-0172,LOC-0098,REP-0008,2024-05-14,2024-05-20,14,14.0,148.0,93.95,0.2545,Completed,Central,54.05,6,2024,5,2,Tuesday,Low,B2C,South,Active,Home & Garden,Outdoor,1,LA,Territory-F,Online,Cristian Santos
ORD-04556,CUST-0668,PROD-0011,LOC-0024,REP-0060,2024-11-23,2024-12-07,40,152.34,5049.16,3163.4,0.1714,Pending,South,1885.76,14,2024,11,4,Saturday,High,B2B,South,Churned,Beauty,Haircare,1,PA,Territory-F,Online,Cristian Santos
ORD-04557,CUST-0945,PROD-0139,LOC-0011,REP-0010,2024-09-02,2024-09-15,33,309.0,7228.88,3168.79,0.2922,Completed,East,4060.09,13,2024,9,3,Monday,High,B2C,East,Inactive,Home & Garden,Kitchen,1,,,Partner,Connie Lawrence
ORD-04558,CUST-0549,PROD-0190,LOC-0062,REP-0035,2024-07-29,2024-08-08,8,239.24,1790.09,916.21,0.0647,Pending,East,873.88,10,2024,7,3,Monday,Medium,,North,Active,Apparel,Sportswear,0,MN,Territory-F,SMB,Daniel Wagner
ORD-04559,CUST-0994,PROD-0102,LOC-0045,REP-0070,2024-08-23,2024-08-28,3,421.0,973.33,457.2,0.2305,Completed,Central,516.13,5,2024,8,3,Friday,Medium,B2B,West,Active,Apparel,Men's Clothing,1,,,,Daniel Wagner
