order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag,error
ORD-03064,CUST-0534,PROD-0155,LOC-0093,REP-0029,2023-09-18,2023-09-19,49,364.0,16783.89,9010.82,0.061,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-02660,CUST-0845,PROD-0183,LOC-nan,REP-nan,2024-02-23,2024-03-01,46,290.0,8290.79,4922.98,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-01992,CUST-0573,PROD-0103,LOC-0048,REP-0022,2023-05-15,2023-05-25,39,469.0,15424.48,7861.91,0.1574,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-01278,CUST-0248,PROD-0171,LOC-0064,REP-0056,2023-10-26,2023-10-30,34,56.0,1144.51,734.0,0.399,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-01784,CUST-0444,PROD-0143,LOC-0072,REP-0067,2024-08-01,2024-08-11,26,83.0,1650.97,1178.73,0.2428,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-04267,CUST-0813,PROD-0171,LOC-0028,REP-0039,2023-08-18,2023-08-22,14,39.99,414.86,261.22,0.259,Pending,North,CUST-9578,,ORPHANED_CUSTOMER_ID
ORD-00881,CUST-0696,PROD-0044,LOC-0008,REP-0013,2024-01-06,2024-01-18,37,55.46,1407.28,1046.13,0.3142,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04819,CUST-0563,PROD-0065,LOC-0053,REP-0005,2023-01-31,2023-02-07,42,124.0,4852.25,2481.75,0.0748,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-00782,CUST-0049,PROD-0072,LOC-0054,REP-0069,2023-10-08,2023-10-10,44,261.0,9227.63,5600.27,0.1982,Completed,South,CUST-9889,,ORPHANED_CUSTOMER_ID
ORD-01750,CUST-0439,PROD-0123,LOC-0089,REP-0061,2023-06-14,2023-06-28,12,63.62,716.95,338.7,0.0609,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-00371,CUST-0722,PROD-0174,LOC-0068,REP-0074,2024-05-09,2024-05-17,8,444.0,2928.15,1245.44,0.1763,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-04975,CUST-0193,PROD-0073,LOC-0073,REP-0059,2024-11-04,2024-11-14,48,329.0,9608.43,5147.82,0.3928,Returned,South,,,ORPHANED_CUSTOMER_ID
ORD-00884,CUST-0085,PROD-0032,LOC-0063,REP-0066,2024-04-19,2024-05-03,42,194.14,6091.76,3521.33,0.2529,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-02578,CUST-0247,PROD-0006,LOC-0031,REP-0044,2023-06-13,2023-06-14,38,312.61,11597.64,7288.05,0.0237,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-01092,CUST-0637,PROD-0008,LOC-0021,REP-0048,2023-12-01,2023-12-11,24,170.82,,2266.65,0.1633,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03194,CUST-0590,PROD-0025,LOC-0086,REP-0029,2023-04-29,2023-05-03,26,314.0,5810.97,2408.49,0.2896,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00532,CUST-0306,PROD-0085,LOC-0012,REP-0007,2023-07-09,2023-07-12,4,328.37,1294.17,959.67,0.0147,Pending,Central,CUST-9894,,ORPHANED_CUSTOMER_ID
ORD-02758,CUST-0531,PROD-0183,LOC-0028,REP-0064,2024-12-11,2024-12-15,19,66.62,1088.95,574.68,0.1397,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-04229,CUST-0449,PROD-0184,LOC-0030,REP-0072,2024-03-19,2024-03-30,2,53.95,65.21,32.86,0.3956,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-03622,CUST-0240,PROD-0200,LOC-0003,REP-0022,2023-11-24,2023-11-26,22,98.46,1822.14,915.87,0.1588,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04270,CUST-0360,PROD-0031,LOC-0082,REP-0017,2024-01-01,2024-01-15,34,336.81,7992.03,6003.25,0.3021,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-02291,CUST-0191,PROD-0144,LOC-0018,REP-0042,2023-08-06,2023-08-19,44,70.96,2415.99,1798.09,0.2262,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01728,CUST-0396,PROD-0037,LOC-0021,REP-0046,2023-09-30,2023-10-08,33,159.63,5131.35,2076.38,0.0259,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00611,CUST-0176,PROD-0195,LOC-0044,REP-0029,2023-05-11,2023-05-12,45,286.0,11445.56,5086.91,0.1122,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-00571,CUST-0477,PROD-0133,LOC-0011,REP-0067,2024-08-17,2024-08-25,45,44.63,1421.71,868.04,0.2921,Returned,East,,,ORPHANED_CUSTOMER_ID
ORD-03750,CUST-0746,PROD-0128,LOC-nan,REP-nan,2024-06-15,2024-06-24,21,132.0,2292.19,1612.12,0.1764,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-03299,CUST-0150,PROD-0161,LOC-0078,REP-0046,2023-10-09,2023-10-22,4,403.13,1172.3,566.68,0.273,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00344,CUST-0471,PROD-0065,LOC-0028,REP-0060,2024-09-14,2024-09-27,20,357.81,5125.99,2615.03,0.2837,Returned,East,,,ORPHANED_CUSTOMER_ID
ORD-04751,CUST-0663,PROD-0177,LOC-0070,REP-0003,2024-03-18,2024-03-30,12,463.9,4058.75,3243.03,0.2709,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-03471,CUST-0616,PROD-0174,LOC-0008,REP-0028,2024-01-21,2024-02-01,28,387.48,8392.04,5416.44,0.2265,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00435,CUST-0165,PROD-0100,LOC-0082,REP-0001,2023-08-08,2023-08-17,26,394.11,6964.79,4496.54,0.3203,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-01904,CUST-0204,PROD-0010,LOC-0076,REP-0050,2023-09-21,2023-10-05,22,21.35,393.28,212.84,0.1627,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-00098,CUST-0644,PROD-0025,LOC-0081,REP-0006,2023-08-13,2023-08-24,13,312.0,2959.64,2037.33,0.2711,Pending,South,,,ORPHANED_CUSTOMER_ID
ORD-04959,CUST-0685,PROD-0185,LOC-0075,REP-0036,2024-07-30,2024-08-01,34,146.22,3101.21,2394.63,0.3762,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02070,CUST-0780,PROD-0056,LOC-0001,REP-0008,2024-05-18,2024-05-29,48,78.45,3743.76,2849.24,0.0058,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-01538,CUST-0877,PROD-0158,LOC-0074,REP-0068,2024-08-03,2024-08-05,16,449.89,6472.66,3221.56,0.1008,Cancelled,Central,,,ORPHANED_CUSTOMER_ID
ORD-02448,CUST-0658,PROD-0182,LOC-0004,REP-0030,2024-11-21,2024-11-30,40,115.52,3908.27,2745.18,0.1542,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-02749,CUST-0355,PROD-0054,LOC-0047,REP-0060,2024-09-19,2024-10-03,4,246.0,611.46,414.31,0.3786,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01518,CUST-0336,PROD-0048,LOC-0092,REP-0012,2024-06-27,2024-07-03,5,251.65,886.44,498.84,0.2955,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00966,CUST-0245,PROD-0054,LOC-0079,REP-0010,2023-12-16,2023-12-24,9,172.0,1331.25,988.29,0.1441,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04591,CUST-0994,PROD-0054,LOC-0032,REP-0047,2024-02-02,2024-02-06,19,140.53,2448.19,1644.91,0.0831,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-00529,CUST-0984,PROD-0052,LOC-0001,REP-0033,2024-03-05,2024-03-10,20,366.43,4511.49,2325.73,0.3844,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-00177,CUST-0298,PROD-0099,LOC-0079,REP-0054,2024-07-29,2024-07-31,21,124.66,2489.58,1443.55,0.049,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03796,CUST-0586,PROD-0050,LOC-nan,REP-nan,2024-03-16,2024-03-22,4,438.05,1113.52,567.36,0.3645,Returned,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-04419,CUST-0549,PROD-0175,LOC-0066,REP-0025,2024-01-06,2024-01-16,9,345.56,2766.07,1481.73,0.1106,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00573,CUST-0432,PROD-0091,LOC-0038,REP-0038,2023-12-18,2023-12-27,50,10.34,423.11,322.59,0.1816,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02499,CUST-0299,PROD-0101,LOC-0015,REP-0061,2023-08-09,2023-08-15,4,413.31,1012.44,759.18,0.3876,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03823,CUST-0352,PROD-0121,LOC-0027,REP-0052,2024-09-16,2024-09-23,7,391.0,2702.79,1297.96,0.0125,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-04330,CUST-0974,PROD-0099,LOC-0085,REP-0068,2024-03-18,2024-03-28,38,399.0,13959.72,8927.66,0.081,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-02674,CUST-0432,PROD-0120,LOC-0046,REP-0011,2024-02-03,2024-02-11,27,281.0,6732.7,3407.12,0.1126,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-02375,CUST-0065,PROD-0118,LOC-nan,REP-nan,2023-10-10,2023-10-24,26,64.55,1481.1,957.85,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-03500,CUST-0042,PROD-0072,LOC-0094,REP-0050,2024-02-01,2024-02-03,30,207.28,4189.34,2866.33,0.3263,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-04205,CUST-0265,PROD-0002,LOC-0004,REP-0040,2023-01-05,2023-01-18,10,165.0,1251.45,857.85,0.2442,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-02209,CUST-0836,PROD-0138,LOC-0021,REP-0063,2023-07-16,2023-07-29,38,292.0,7713.14,4655.56,0.3067,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-04739,CUST-0097,PROD-0036,LOC-0003,REP-0028,2024-07-08,2024-07-11,4,290.0,817.82,491.56,0.2951,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03941,CUST-0359,PROD-0135,LOC-0058,REP-0039,2024-05-11,2024-05-23,15,197.49,2530.14,1633.46,0.1459,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-00384,CUST-0648,PROD-0056,LOC-0026,REP-0027,2024-09-08,2024-09-20,48,258.0,8226.89,5093.45,0.3372,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00853,CUST-0531,PROD-0049,LOC-0055,REP-0022,2023-01-13,2023-01-15,50,50.69,1813.18,1004.03,0.2846,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-01881,CUST-0391,PROD-0010,LOC-0013,REP-0002,2023-07-11,2023-07-18,39,251.43,6042.32,4264.65,0.3838,Returned,South,,,ORPHANED_CUSTOMER_ID
ORD-02581,CUST-0871,PROD-0024,LOC-0085,REP-0038,2023-08-23,2023-09-06,50,267.0,10414.01,8153.21,0.2224,Completed,East,CUST-9993,,ORPHANED_CUSTOMER_ID
ORD-04478,CUST-0870,PROD-0010,LOC-0031,REP-0035,2024-04-28,2024-05-07,32,125.25,2596.38,1394.02,0.3522,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-04502,CUST-0787,PROD-0126,LOC-0078,REP-0011,2023-08-19,2023-08-26,41,233.28,6778.35,4428.24,0.2913,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-01106,CUST-0776,PROD-0046,LOC-0019,REP-0006,2024-07-31,2024-08-09,34,292.01,6576.53,3753.07,0.3376,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02795,CUST-0329,PROD-0054,LOC-0031,REP-0058,2023-12-04,2023-12-06,26,130.0,,1615.17,0.3237,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-02362,CUST-0140,PROD-0145,LOC-0012,REP-0043,2024-11-09,2024-11-17,15,56.0,716.76,447.13,0.1574,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-04193,CUST-0014,PROD-0185,LOC-0047,REP-0016,2023-12-04,2023-12-07,17,236.72,3876.55,2229.35,0.0367,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-01337,CUST-0334,PROD-0171,LOC-0052,REP-0018,2024-02-20,2024-02-27,27,232.99,5152.74,4024.03,0.1809,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02190,CUST-0274,PROD-0198,LOC-0035,REP-0010,2023-06-26,2023-07-01,45,95.46,2779.75,1431.05,0.3529,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04782,CUST-0478,PROD-0103,LOC-0080,REP-0061,2023-05-17,2023-05-25,31,16.65,379.78,216.84,0.2642,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-02520,CUST-0417,PROD-0076,LOC-nan,REP-nan,2023-04-21,2023-04-28,24,356.34,7065.79,5007.89,0.1738,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-03625,CUST-0952,PROD-0126,LOC-0058,REP-0008,2023-11-27,2023-12-10,21,6.0,118.57,62.6,0.1038,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-03185,CUST-0115,PROD-0048,LOC-0014,REP-0046,2023-08-16,2023-08-21,50,438.0,18764.3,11471.67,0.1433,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-01172,CUST-0164,PROD-0089,LOC-0013,REP-0061,2024-03-23,2024-03-25,47,126.14,4304.74,3178.05,0.2739,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-03616,CUST-0643,PROD-0183,LOC-0073,REP-0015,2024-11-03,2024-11-15,47,262.24,8080.45,4994.74,0.3444,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-04423,CUST-0312,PROD-0055,LOC-0063,REP-0033,2023-08-02,2023-08-15,11,296.6,3259.34,2391.1,0.001,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01423,CUST-0045,PROD-0078,LOC-0024,REP-0029,2024-05-08,2024-05-16,16,7.0,86.3,62.37,0.3103,Returned,West,,,ORPHANED_CUSTOMER_ID
ORD-03154,CUST-0917,PROD-0057,LOC-0064,REP-0023,2024-06-29,2024-07-05,45,203.12,6313.27,4471.76,0.3093,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-02918,CUST-0843,PROD-0090,LOC-0068,REP-0049,2024-12-12,2024-12-15,18,255.75,3281.84,1512.58,0.2871,Returned,Central,,,ORPHANED_CUSTOMER_ID
ORD-04329,CUST-0573,PROD-0174,LOC-nan,REP-nan,2023-05-15,2023-05-25,37,345.17,10795.57,5223.76,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-01465,CUST-0564,PROD-0139,LOC-0093,REP-0052,2023-03-10,2023-03-17,9,5.0,38.76,27.89,0.1843,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-00875,CUST-0317,PROD-0129,LOC-0089,REP-0016,2024-09-07,2024-09-12,10,374.79,2474.74,1809.28,0.3397,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02298,CUST-0936,PROD-0033,LOC-0064,REP-0058,2023-10-19,2023-10-23,14,338.35,4387.79,3086.14,0.0737,Cancelled,South,,,ORPHANED_CUSTOMER_ID
ORD-04919,CUST-0003,PROD-0080,LOC-0022,REP-0055,2024-10-18,2024-10-19,21,310.04,4235.95,3123.25,0.3494,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04519,CUST-0429,PROD-0020,LOC-0090,REP-0012,2023-05-25,2023-05-29,4,327.0,1052.81,628.03,0.1951,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-01252,CUST-0897,PROD-0121,LOC-0003,REP-0036,2024-03-20,2024-04-03,42,153.84,3877.41,1681.95,0.3999,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-02550,CUST-0058,PROD-0167,LOC-0047,REP-0006,2024-07-01,2024-07-10,29,44.74,1238.17,979.14,0.0457,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00841,CUST-0351,PROD-0063,LOC-0027,REP-0070,2024-06-17,2024-06-30,27,325.78,7780.99,3186.14,0.1154,Returned,East,,,ORPHANED_CUSTOMER_ID
ORD-04821,CUST-0687,PROD-0098,LOC-0010,REP-0050,2024-04-23,2024-05-03,16,102.21,1250.72,734.84,0.2352,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00582,CUST-0752,PROD-0173,LOC-0076,REP-0025,2023-10-04,2023-10-09,7,131.0,704.84,411.94,0.2337,Pending,South,,,ORPHANED_CUSTOMER_ID
ORD-00205,CUST-0458,PROD-0136,LOC-0091,REP-0047,2024-11-11,2024-11-25,14,382.12,3894.03,2485.66,0.2721,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-01642,CUST-0362,PROD-0157,LOC-0038,REP-0024,2024-01-19,2024-01-24,17,95.37,1281.79,748.92,0.2094,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-02015,CUST-0337,PROD-0163,LOC-0091,REP-0074,2024-08-19,2024-08-25,29,89.0,1649.77,904.69,0.3643,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-00906,CUST-0362,PROD-0014,LOC-0055,REP-0064,2023-06-22,2023-07-03,49,264.0,11778.0,5065.12,0.09,Returned,Central,,,ORPHANED_CUSTOMER_ID
ORD-00632,CUST-0993,PROD-0194,LOC-0074,REP-0019,2023-01-05,2023-01-17,35,487.92,14814.47,10106.14,0.1325,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03372,CUST-0007,PROD-0148,LOC-0034,REP-0051,2024-08-07,2024-08-11,24,236.0,4163.34,3085.02,0.2656,Cancelled,East,,,ORPHANED_CUSTOMER_ID
ORD-01975,CUST-0627,PROD-0091,LOC-0074,REP-0013,2023-06-04,2023-06-16,26,191.55,3593.78,2619.11,0.2784,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-00163,CUST-0543,PROD-0094,LOC-0051,REP-0041,2024-09-11,2024-09-14,44,227.71,8532.38,4928.1,0.1484,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-03114,CUST-0760,PROD-0102,LOC-0065,REP-0032,2023-12-07,2023-12-13,22,356.09,6989.48,5511.48,0.1078,Returned,South,,,ORPHANED_CUSTOMER_ID
ORD-04970,CUST-0232,PROD-0096,LOC-0021,REP-0013,2023-08-29,2023-09-08,39,280.0,8202.89,6242.93,0.2508,Cancelled,South,CUST-9056,,ORPHANED_CUSTOMER_ID
ORD-03044,CUST-0187,PROD-0179,LOC-0059,REP-0043,2024-12-09,2024-12-13,27,497.0,8503.58,5752.69,0.3668,Cancelled,West,,,ORPHANED_CUSTOMER_ID
ORD-00618,CUST-0544,PROD-0009,LOC-0038,REP-0055,2024-01-15,2024-01-26,30,353.0,10597.6,6898.21,0.0005,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00876,CUST-0061,PROD-0086,LOC-0020,REP-0027,2023-10-08,2023-10-22,46,289.12,9942.72,4834.97,0.2524,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-01432,CUST-0642,PROD-0193,LOC-0053,REP-0047,2024-06-06,2024-06-09,49,38.66,1505.24,1196.58,0.2054,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-00548,CUST-0704,PROD-0153,LOC-0012,REP-0043,2023-07-30,2023-08-11,3,232.0,498.13,303.33,0.2855,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03633,CUST-0459,PROD-0189,LOC-0085,REP-0004,2023-07-19,2023-07-30,43,49.0,1362.44,973.02,0.3577,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-04734,CUST-0805,PROD-0102,LOC-0061,REP-0066,2023-02-12,2023-02-14,18,401.0,6606.07,3452.64,0.0866,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-04398,CUST-0269,PROD-0178,LOC-0049,REP-0005,2023-10-19,2023-10-26,46,96.0,3498.98,1638.18,0.2107,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-02592,CUST-0175,PROD-0153,LOC-0041,REP-0065,2024-05-21,2024-05-30,40,21.94,802.83,623.04,0.0852,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-02898,CUST-0081,PROD-0072,LOC-0012,REP-0026,2024-02-24,2024-03-04,36,336.0,11078.94,4712.5,0.0846,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02693,CUST-0827,PROD-0159,LOC-0008,REP-0074,2024-07-04,2024-07-10,41,88.05,3438.21,2132.21,0.0476,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-04252,CUST-0993,PROD-0199,LOC-0007,REP-0024,2023-05-15,2023-05-17,9,253.0,1897.55,1143.02,0.1695,Cancelled,West,,,ORPHANED_CUSTOMER_ID
ORD-01862,CUST-0379,PROD-0006,LOC-0069,REP-0002,2024-01-27,2024-02-09,5,218.3,695.94,313.58,0.3624,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04794,CUST-0793,PROD-0131,LOC-0078,REP-0033,2024-06-25,2024-06-30,41,156.87,6305.61,2916.09,0.0196,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00638,CUST-0613,PROD-0023,LOC-0019,REP-0027,2023-06-17,2023-06-30,47,485.33,18944.13,14370.48,0.1695,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-03832,CUST-0446,PROD-0193,LOC-0080,REP-0033,2023-05-07,2023-05-16,21,187.36,3299.52,1971.82,0.1614,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03769,CUST-0994,PROD-0156,LOC-0070,REP-0026,2023-02-07,2023-02-18,24,34.84,697.78,520.73,0.1655,Cancelled,North,,,ORPHANED_CUSTOMER_ID
ORD-02309,CUST-0677,PROD-0027,LOC-0043,REP-0037,2023-04-14,2023-04-17,7,82.69,451.95,308.03,0.2192,Returned,North,,,ORPHANED_CUSTOMER_ID
ORD-03251,CUST-0776,PROD-0182,LOC-0003,REP-nan,2023-07-05,2023-07-07,2,437.09,612.19,359.4,0.2997,Pending,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-02097,CUST-0263,PROD-0148,LOC-0023,REP-0003,2023-12-11,2023-12-24,41,219.25,8080.44,5618.35,0.1011,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02695,CUST-0602,PROD-0057,LOC-0040,REP-0069,2023-04-24,2023-05-01,30,175.0,3965.82,1927.6,0.2483,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03351,CUST-0467,PROD-0074,LOC-0044,REP-0026,2023-01-12,2023-01-22,49,80.81,2550.83,1163.11,0.3558,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-04003,CUST-0267,PROD-0182,LOC-0078,REP-0001,2024-10-14,2024-10-22,11,494.0,3632.64,2543.23,0.3317,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-04786,CUST-0068,PROD-0037,LOC-0062,REP-0002,2024-05-26,2024-06-01,4,330.79,909.8,595.01,0.3124,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00922,CUST-0789,PROD-0034,LOC-0043,REP-0047,2023-07-09,2023-07-14,32,184.0,5198.69,2280.95,0.1217,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00547,CUST-0842,PROD-0133,LOC-0087,REP-0017,2023-07-14,2023-07-20,31,367.0,9007.24,6397.06,0.2095,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03995,CUST-0852,PROD-0023,LOC-0027,REP-0069,2023-11-30,2023-12-06,22,195.77,3347.35,1530.92,0.2228,Cancelled,South,,,ORPHANED_CUSTOMER_ID
ORD-01901,CUST-0492,PROD-0002,LOC-0092,REP-0007,2024-05-12,2024-05-25,25,139.78,3099.27,2033.23,0.1131,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-02029,CUST-0093,PROD-0094,LOC-0082,REP-0038,2024-12-22,2024-12-23,41,170.0,6082.25,4558.8,0.1287,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-02302,CUST-0519,PROD-0043,LOC-0055,REP-0059,2023-05-16,2023-05-24,18,14.16,188.82,108.33,0.2592,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-01886,CUST-0415,PROD-0015,LOC-0049,REP-0024,2023-06-07,2023-06-19,43,495.45,15925.0,7542.92,0.2525,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-01643,CUST-0851,PROD-0057,LOC-0025,REP-0070,2024-10-15,2024-10-19,41,476.0,14182.11,9867.12,0.2734,Returned,West,,,ORPHANED_CUSTOMER_ID
ORD-04527,CUST-0689,PROD-0044,LOC-0072,REP-0006,2024-05-09,2024-05-10,39,361.02,10483.8,6641.28,0.2554,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-03528,CUST-0481,PROD-0054,LOC-0044,REP-0064,2023-02-21,2023-03-07,50,389.0,12006.76,8012.02,0.384,Cancelled,South,,,ORPHANED_CUSTOMER_ID
ORD-02098,CUST-0687,PROD-0182,LOC-0079,REP-0064,2024-02-14,2024-02-25,45,141.82,5659.47,4116.38,0.1132,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-04537,CUST-0661,PROD-0197,LOC-0075,REP-0014,2024-05-13,2024-05-20,45,415.0,16376.06,7248.91,0.1246,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03882,CUST-0229,PROD-0199,LOC-0047,REP-0028,2024-01-07,2024-01-21,2,71.0,120.2,84.54,0.1546,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04682,CUST-0393,PROD-0139,LOC-0065,REP-0052,2024-02-27,2024-03-04,47,168.89,7486.96,3267.37,0.0568,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02121,CUST-0398,PROD-0179,LOC-0038,REP-0052,2023-02-17,2023-02-20,7,187.0,1273.8,752.19,0.0285,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00837,CUST-0344,PROD-0005,LOC-0078,REP-0075,2023-12-07,2023-12-10,41,382.05,11354.87,8984.07,0.2751,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-00602,CUST-0909,PROD-0073,LOC-0054,REP-0061,2023-06-11,2023-06-12,32,44.96,1434.55,1105.26,0.0029,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-02185,CUST-0889,PROD-0051,LOC-0053,REP-0015,2024-03-09,2024-03-11,29,413.95,8840.15,6567.84,0.2636,Pending,South,,,ORPHANED_CUSTOMER_ID
ORD-04149,CUST-0379,PROD-0102,LOC-nan,REP-nan,2024-01-14,2024-01-18,5,332.0,1642.63,731.83,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-02697,CUST-0898,PROD-0095,LOC-nan,REP-nan,2023-09-23,2023-09-26,46,305.0,9457.71,4962.49,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-04485,CUST-0350,PROD-0108,LOC-0021,REP-0041,2023-10-27,2023-11-03,49,397.77,14097.65,5739.02,0.2767,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-01583,CUST-0110,PROD-0086,LOC-0100,REP-0054,2024-06-21,2024-06-22,1,456.2,418.11,171.69,0.0835,Returned,Central,,,ORPHANED_CUSTOMER_ID
ORD-04444,CUST-0586,PROD-0072,LOC-0016,REP-0031,2023-11-02,2023-11-06,36,463.0,13153.15,7245.11,0.2113,Completed,West,CUST-9988,,ORPHANED_CUSTOMER_ID
